Price,Regionname
515500,Northern Metropolitan
509500,Northern Metropolitan
660000,Northern Metropolitan
572000,South-Eastern Metropolitan
932000,Eastern Metropolitan
566100,Eastern Metropolitan
570000,Eastern Metropolitan
875000,Eastern Metropolitan
860500,Eastern Metropolitan
810000,Eastern Metropolitan
585000,South-Eastern Metropolitan
348000,South-Eastern Metropolitan
627000,South-Eastern Metropolitan
760000,South-Eastern Metropolitan
621000,Northern Victoria
612000,South-Eastern Metropolitan
840000,Eastern Metropolitan
945000,Eastern Metropolitan
1856000,Eastern Metropolitan
2705000,Eastern Metropolitan
818000,Eastern Metropolitan
852000,Eastern Metropolitan
530500,Northern Victoria
2177500,Eastern Metropolitan
1348500,Northern Metropolitan
1092000,South-Eastern Metropolitan
975000,Eastern Metropolitan
805000,Eastern Metropolitan
770000,Eastern Metropolitan
737244,Southern Metropolitan
737244,Southern Metropolitan
425000,Southern Metropolitan
737244,Southern Metropolitan
551694,Northern Metropolitan
940000,Northern Metropolitan
437000,Northern Metropolitan
660000,Northern Metropolitan
1325000,Western Metropolitan
310000,Western Metropolitan
864000,Western Metropolitan
291000,Western Metropolitan
750000,Western Metropolitan
1134875,Western Metropolitan
2200000,Western Metropolitan
1550000,Northern Metropolitan
672000,Northern Metropolitan
720000,Northern Metropolitan
414000,Eastern Metropolitan
1350000,Northern Metropolitan
1852000,Northern Metropolitan
1100000,Northern Metropolitan
582162,Western Metropolitan
815000,Western Metropolitan
1372000,Eastern Metropolitan
850500,Eastern Metropolitan
400000,South-Eastern Metropolitan
640000,South-Eastern Metropolitan
639568,South-Eastern Metropolitan
611000,Eastern Victoria
878000,South-Eastern Metropolitan
755000,South-Eastern Metropolitan
521000,Northern Victoria
625000,Western Metropolitan
650000,Western Metropolitan
1910000,Southern Metropolitan
1900000,Southern Metropolitan
500000,Southern Metropolitan
523000,Southern Metropolitan
1334294,Eastern Metropolitan
1250000,Eastern Metropolitan
1395904,Eastern Metropolitan
1395904,Eastern Metropolitan
460000,Northern Metropolitan
600000,Northern Metropolitan
595000,Northern Metropolitan
653974,Northern Metropolitan
525000,Northern Metropolitan
847000,Northern Metropolitan
990000,Northern Metropolitan
645000,Northern Metropolitan
880000,Northern Metropolitan
695000,Northern Metropolitan
630000,Northern Metropolitan
856062,Northern Metropolitan
500000,Northern Metropolitan
662500,South-Eastern Metropolitan
1210000,Southern Metropolitan
1910000,Southern Metropolitan
1483939,Southern Metropolitan
1140000,Southern Metropolitan
1117224,Southern Metropolitan
781766,Southern Metropolitan
395000,Southern Metropolitan
1000000,Southern Metropolitan
450000,Southern Metropolitan
2900000,Southern Metropolitan
820000,Southern Metropolitan
450000,Southern Metropolitan
650000,Northern Victoria
856615,Eastern Metropolitan
1378500,Eastern Metropolitan
1067700,Eastern Metropolitan
1067700,Eastern Metropolitan
1043367,Eastern Metropolitan
790000,Eastern Metropolitan
780000,Eastern Metropolitan
726500,Eastern Metropolitan
710000,Eastern Metropolitan
701318,Southern Metropolitan
701318,Southern Metropolitan
645000,Southern Metropolitan
650500,Western Metropolitan
471000,Western Metropolitan
683000,Western Metropolitan
440000,Western Metropolitan
620912,Western Metropolitan
750000,Southern Metropolitan
1851419,Eastern Metropolitan
2020000,Eastern Metropolitan
650000,Northern Metropolitan
390000,Northern Metropolitan
506000,Western Metropolitan
810000,Western Metropolitan
735000,Western Metropolitan
595000,Western Metropolitan
605000,Western Metropolitan
520000,Western Metropolitan
640000,Western Metropolitan
967000,Northern Metropolitan
850000,Northern Metropolitan
500000,Northern Metropolitan
535000,Northern Metropolitan
758000,Southern Metropolitan
1507513,Southern Metropolitan
975000,Southern Metropolitan
862000,Southern Metropolitan
965000,South-Eastern Metropolitan
761000,South-Eastern Metropolitan
520000,Western Metropolitan
530000,Western Metropolitan
605500,Northern Metropolitan
1020000,Western Metropolitan
750000,Northern Metropolitan
635000,Northern Metropolitan
410000,Northern Metropolitan
520000,Western Metropolitan
895000,Western Metropolitan
660000,Western Metropolitan
1512418,Southern Metropolitan
2110000,Southern Metropolitan
1996367,Southern Metropolitan
1050000,Western Metropolitan
492235,Western Metropolitan
492235,Western Metropolitan
320000,Western Victoria
480000,Western Victoria
365000,Western Victoria
411417,Northern Victoria
705000,South-Eastern Metropolitan
670000,Northern Metropolitan
661107,Northern Metropolitan
520500,Northern Metropolitan
530000,Northern Metropolitan
460000,Northern Metropolitan
610000,Northern Metropolitan
950000,Eastern Metropolitan
715000,Eastern Metropolitan
970000,Eastern Metropolitan
2200000,Eastern Metropolitan
2320000,Eastern Metropolitan
2752000,Eastern Metropolitan
655000,Eastern Metropolitan
960000,Eastern Metropolitan
1810000,Western Metropolitan
1020000,Western Metropolitan
1250000,Western Metropolitan
1175000,Southern Metropolitan
800000,South-Eastern Metropolitan
1225000,South-Eastern Metropolitan
1200000,Eastern Metropolitan
1933625,Eastern Metropolitan
1205000,Eastern Metropolitan
1720000,Eastern Metropolitan
1600000,Eastern Metropolitan
944000,Eastern Metropolitan
1385000,Eastern Metropolitan
1280000,Eastern Metropolitan
2000000,Eastern Metropolitan
952000,South-Eastern Metropolitan
650000,South-Eastern Metropolitan
655000,South-Eastern Metropolitan
580000,South-Eastern Metropolitan
710000,Western Metropolitan
335000,Western Metropolitan
1330000,Western Metropolitan
466500,South-Eastern Metropolitan
764667,South-Eastern Metropolitan
550000,Northern Metropolitan
962000,Northern Metropolitan
936000,Northern Metropolitan
580000,Northern Metropolitan
1900000,Northern Metropolitan
1605000,Northern Metropolitan
1415000,Northern Metropolitan
390000,Northern Metropolitan
637000,Eastern Metropolitan
1100000,Eastern Metropolitan
926000,Eastern Metropolitan
610000,Northern Metropolitan
700000,Northern Metropolitan
970789,South-Eastern Metropolitan
970789,South-Eastern Metropolitan
970789,South-Eastern Metropolitan
454000,Southern Metropolitan
562000,Southern Metropolitan
1000000,South-Eastern Metropolitan
985000,South-Eastern Metropolitan
820000,South-Eastern Metropolitan
870000,Northern Metropolitan
800000,Northern Metropolitan
1501000,Northern Metropolitan
790980,Northern Metropolitan
1663000,Northern Metropolitan
780000,Northern Metropolitan
671614,Western Metropolitan
660000,Western Metropolitan
671614,Western Metropolitan
671614,Western Metropolitan
663500,Western Metropolitan
1631000,Southern Metropolitan
1665000,Southern Metropolitan
2450000,Southern Metropolitan
399000,Southern Metropolitan
1240000,Southern Metropolitan
727500,Northern Metropolitan
920034,Northern Metropolitan
965000,Northern Metropolitan
1930000,Northern Metropolitan
840000,Northern Metropolitan
560000,Northern Metropolitan
358456,Northern Metropolitan
900000,Northern Metropolitan
680500,Northern Metropolitan
902000,Northern Metropolitan
825000,Northern Metropolitan
801000,Northern Metropolitan
668500,Northern Metropolitan
1165000,Northern Metropolitan
390000,Northern Metropolitan
890500,Northern Metropolitan
871890,Northern Metropolitan
1310000,Northern Metropolitan
458000,Northern Metropolitan
1442000,Northern Metropolitan
2200000,Northern Metropolitan
1184200,Eastern Metropolitan
750000,Eastern Metropolitan
675600,Eastern Metropolitan
1184200,Eastern Metropolitan
560000,Eastern Metropolitan
1101000,Eastern Metropolitan
959000,South-Eastern Metropolitan
870000,South-Eastern Metropolitan
1013633,South-Eastern Metropolitan
420000,Northern Metropolitan
643500,Southern Metropolitan
625000,Western Metropolitan
610000,South-Eastern Metropolitan
565000,South-Eastern Metropolitan
572000,South-Eastern Metropolitan
750000,Western Metropolitan
850000,Western Metropolitan
640000,South-Eastern Metropolitan
921838,Southern Metropolitan
1030000,Southern Metropolitan
600000,Northern Metropolitan
689633,Northern Metropolitan
689633,Northern Metropolitan
386000,Northern Metropolitan
857000,Southern Metropolitan
866124,Southern Metropolitan
1160000,Southern Metropolitan
462138,Southern Metropolitan
1235000,Southern Metropolitan
752500,South-Eastern Metropolitan
784050,South-Eastern Metropolitan
725000,South-Eastern Metropolitan
565000,Western Metropolitan
500000,Western Metropolitan
610000,Western Metropolitan
445000,Western Metropolitan
587281,Western Metropolitan
350000,Southern Metropolitan
525000,Southern Metropolitan
517500,Southern Metropolitan
365000,Southern Metropolitan
460000,Southern Metropolitan
1725000,Western Metropolitan
646000,Western Metropolitan
1190000,Western Metropolitan
580000,Western Metropolitan
413000,Western Metropolitan
420000,Western Metropolitan
650000,Western Metropolitan
525000,Western Metropolitan
780000,Western Metropolitan
765000,Western Metropolitan
1420000,Southern Metropolitan
2100000,Southern Metropolitan
1385000,Southern Metropolitan
557100,Western Metropolitan
810000,Western Metropolitan
451500,Western Metropolitan
526000,Western Metropolitan
605500,Western Metropolitan
500000,Western Metropolitan
427500,Western Metropolitan
1091509,Eastern Metropolitan
1705000,Eastern Metropolitan
551200,Eastern Metropolitan
460300,Northern Metropolitan
542000,Northern Metropolitan
646944,Northern Metropolitan
646944,Northern Metropolitan
2070000,Northern Metropolitan
500000,Western Metropolitan
611000,Western Metropolitan
821000,Western Metropolitan
917000,Eastern Metropolitan
1243300,Eastern Metropolitan
1115000,Eastern Metropolitan
905000,Eastern Metropolitan
873023,Eastern Metropolitan
450000,Eastern Metropolitan
1015000,Eastern Metropolitan
750000,Western Metropolitan
564250,Western Metropolitan
510000,Western Metropolitan
645000,Western Metropolitan
427000,Western Metropolitan
600000,Western Metropolitan
845000,Western Metropolitan
876000,Western Metropolitan
1262941,Northern Metropolitan
578000,Northern Metropolitan
525000,Northern Metropolitan
480000,Western Metropolitan
471100,Western Metropolitan
1000000,Western Metropolitan
1240000,Western Metropolitan
1115000,Western Metropolitan
507000,Western Metropolitan
845000,Western Metropolitan
1250000,Western Metropolitan
905000,Western Metropolitan
850000,Western Metropolitan
2905000,Southern Metropolitan
1380000,Southern Metropolitan
2500000,Southern Metropolitan
2120000,Southern Metropolitan
2015000,Southern Metropolitan
787000,Western Metropolitan
2022292,Northern Metropolitan
2220000,Northern Metropolitan
540000,Western Metropolitan
826000,Western Metropolitan
585000,Western Metropolitan
700500,Southern Metropolitan
2385000,Southern Metropolitan
3607571,Southern Metropolitan
1500000,Western Metropolitan
1655000,Southern Metropolitan
1800000,Southern Metropolitan
1880000,Southern Metropolitan
2405000,Southern Metropolitan
1850000,Southern Metropolitan
880000,Southern Metropolitan
1385000,South-Eastern Metropolitan
1000000,Western Metropolitan
945000,Western Metropolitan
290000,Southern Metropolitan
1810000,Southern Metropolitan
2946481,Southern Metropolitan
950000,Southern Metropolitan
1578289,Southern Metropolitan
2249415,Southern Metropolitan
1593000,Southern Metropolitan
3100000,Southern Metropolitan
1270000,Southern Metropolitan
1553908,Southern Metropolitan
1310000,Southern Metropolitan
930000,Eastern Metropolitan
700000,Eastern Metropolitan
860000,Eastern Metropolitan
640000,Eastern Metropolitan
824333,Eastern Metropolitan
1470000,Southern Metropolitan
850000,Southern Metropolitan
375000,Southern Metropolitan
743872,Southern Metropolitan
1600000,Southern Metropolitan
1200000,Southern Metropolitan
1580801,Southern Metropolitan
930000,Southern Metropolitan
1500000,Southern Metropolitan
1450000,Southern Metropolitan
1064687,Southern Metropolitan
1185000,Southern Metropolitan
1460000,Southern Metropolitan
1580000,Southern Metropolitan
1266943,Southern Metropolitan
935000,Southern Metropolitan
1064687,Southern Metropolitan
1620000,Southern Metropolitan
1580000,Southern Metropolitan
1315000,Southern Metropolitan
1590000,Southern Metropolitan
1064687,Southern Metropolitan
767000,Southern Metropolitan
1850000,Southern Metropolitan
1695000,Eastern Metropolitan
1581000,Eastern Metropolitan
990000,Eastern Metropolitan
1200000,Eastern Metropolitan
1091450,Eastern Metropolitan
836000,South-Eastern Metropolitan
780000,Eastern Metropolitan
783000,Eastern Metropolitan
748833,Eastern Metropolitan
706500,Eastern Metropolitan
1970333,Eastern Metropolitan
664424,Western Metropolitan
637000,Eastern Metropolitan
1336000,Southern Metropolitan
3547300,Southern Metropolitan
1400000,Southern Metropolitan
1175000,Southern Metropolitan
1791843,Southern Metropolitan
1791843,Southern Metropolitan
930000,Southern Metropolitan
1935000,Southern Metropolitan
1950000,Southern Metropolitan
2250000,Southern Metropolitan
2785722,Southern Metropolitan
897000,Southern Metropolitan
2785722,Southern Metropolitan
2000000,Southern Metropolitan
1431982,Southern Metropolitan
1909721,Southern Metropolitan
1431982,Southern Metropolitan
1431982,Southern Metropolitan
890000,Northern Metropolitan
1590000,Northern Metropolitan
1435000,Northern Metropolitan
1315000,Northern Metropolitan
730000,Northern Metropolitan
700000,Northern Metropolitan
300000,Northern Metropolitan
1900000,Northern Metropolitan
920000,Northern Metropolitan
765000,Northern Metropolitan
1400000,Northern Metropolitan
740000,Northern Metropolitan
729899,Northern Metropolitan
570000,Northern Metropolitan
1010000,Northern Metropolitan
675000,Northern Metropolitan
1105000,Northern Metropolitan
1200000,Northern Metropolitan
1043710,Northern Metropolitan
303273,Northern Metropolitan
1043710,Northern Metropolitan
1325000,Northern Metropolitan
1160000,Eastern Metropolitan
1320000,Eastern Metropolitan
750000,Northern Metropolitan
780000,Northern Metropolitan
620000,Northern Metropolitan
573400,Western Metropolitan
1357497,Southern Metropolitan
1357497,Southern Metropolitan
845000,Southern Metropolitan
1172886,Southern Metropolitan
700000,Southern Metropolitan
1032000,Eastern Metropolitan
