Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Thornbury,150 Gooch St,3,h,1240000,S,YPA,2017-06-03T00:00:00Z,7,3071,3,1,1,435,1958,Darebin,Northern Metropolitan,8870
Thornbury,3 Gooch St,2,h,1010000,PI,Love,2017-06-03T00:00:00Z,7,3071,2,1,0,245,1962,Darebin,Northern Metropolitan,8870
Thornbury,53 Keon St,4,h,1626000,S,Jellis,2017-06-03T00:00:00Z,7,3071,4,1,2,495,1925,Darebin,Northern Metropolitan,8870
Toorak,1/125 Canterbury Rd,3,u,2154049,S,Jellis,2017-06-03T00:00:00Z,4.1,3142,3,3,2,0,2008,Stonnington,Southern Metropolitan,7217
Toorak,4/13 Denham Pl,2,u,948796,SN,hockingstuart,2017-06-03T00:00:00Z,4.1,3142,2,1,1,0,1950,Stonnington,Southern Metropolitan,7217
Toorak,1/36 Grange Rd,1,u,550000,PI,Williams,2017-06-03T00:00:00Z,4.1,3142,1,1,1,0,1965,Stonnington,Southern Metropolitan,7217
Toorak,3/24 Lascelles Av,2,u,1800000,VB,RT,2017-06-03T00:00:00Z,4.1,3142,2,1,1,525,1966,Stonnington,Southern Metropolitan,7217
Toorak,3/14 Martin Ct,3,u,2000000,VB,Castran,2017-06-03T00:00:00Z,4.1,3142,3,2,2,0,1962,Stonnington,Southern Metropolitan,7217
Toorak,3 Myvore Ct,3,h,2154049,PN,Kay,2017-06-03T00:00:00Z,4.1,3142,3,3,3,1327,1987,Stonnington,Southern Metropolitan,7217
Toorak,19/740 Orrong Rd,2,u,751000,SP,Jellis,2017-06-03T00:00:00Z,4.1,3142,2,1,1,2076,1966,Stonnington,Southern Metropolitan,7217
Toorak,2/641 Toorak Rd,2,u,682000,S,hockingstuart,2017-06-03T00:00:00Z,4.1,3142,2,1,1,713,1975,Stonnington,Southern Metropolitan,7217
Truganina,3 Ronald Rd,4,h,587667,SN,Barry,2017-06-03T00:00:00Z,18.4,3029,4,2,2,500,2010,Wyndham,Western Metropolitan,5811
Tullamarine,8/366 Melrose Dr,2,t,355000,S,Barry,2017-06-03T00:00:00Z,12.9,3043,2,1,1,108,1988,Hume,Western Metropolitan,3296
Vermont,1 Bahama Ct,4,h,1270000,S,M.J,2017-06-03T00:00:00Z,17.2,3133,4,2,2,600,1979,Whitehorse,Eastern Metropolitan,4181
Vermont,2/557 Canterbury Rd,4,t,975000,S,Harcourts,2017-06-03T00:00:00Z,17.2,3133,4,2,2,0,2008,Whitehorse,Eastern Metropolitan,4181
Vermont,2/660 Canterbury Rd,3,t,820000,SP,iProperty,2017-06-03T00:00:00Z,17.2,3133,3,2,2,277,2016,Whitehorse,Eastern Metropolitan,4181
Vermont South,2/585 Burwood Hwy,3,u,750000,SP,Noel,2017-06-03T00:00:00Z,17.2,3133,3,2,1,302,2004,Whitehorse,Eastern Metropolitan,4280
Wantirna,12/765 Boronia Rd,3,t,895250,SN,Ray,2017-06-03T00:00:00Z,14.7,3152,3,2,2,228,2001,Knox,Eastern Metropolitan,5424
Wantirna,6 Magnolia St,2,h,1280000,SP,Harcourts,2017-06-03T00:00:00Z,14.7,3152,2,1,0,1670,2004,Knox,Eastern Metropolitan,5424
Warrandyte,29 Lynette Av,4,h,850000,SP,Philip,2017-06-03T00:00:00Z,21.1,3113,4,2,2,2018,2006,Manningham,Eastern Metropolitan,2003
Warrandyte,44 Webb St,3,h,1200000,S,Fletchers,2017-06-03T00:00:00Z,21.1,3113,3,1,0,2978,1975,Manningham,Eastern Metropolitan,2003
Watsonia North,9 Naughtin Ct,4,h,796250,S,Jellis,2017-06-03T00:00:00Z,14.5,3087,4,2,2,673,1960,Banyule,Northern Metropolitan,1442
Watsonia North,2/32 Sellars St,3,h,655000,SP,Barry,2017-06-03T00:00:00Z,14.5,3087,3,2,1,253,2005,Banyule,Northern Metropolitan,1442
Werribee,22 Beldale Av,3,h,562000,S,hockingstuart,2017-06-03T00:00:00Z,14.7,3030,3,1,2,593,1980,Wyndham,Western Metropolitan,16166
Werribee,7 Carbon Ct,3,h,531000,SP,Triwest,2017-06-03T00:00:00Z,14.7,3030,3,2,1,805,1980,Wyndham,Western Metropolitan,16166
Werribee,3 Lyall Dr,3,h,490000,SP,Ray,2017-06-03T00:00:00Z,14.7,3030,3,2,4,1022,1980,Wyndham,Western Metropolitan,16166
Werribee,91 Market Rd,3,h,472000,SP,Triwest,2017-06-03T00:00:00Z,14.7,3030,3,1,0,700,1950,Wyndham,Western Metropolitan,16166
Werribee,1/4 Pepino Ct,3,h,467000,S,hockingstuart,2017-06-03T00:00:00Z,14.7,3030,3,2,1,268,2008,Wyndham,Western Metropolitan,16166
Werribee,2/6 Pitta Cl,2,u,302500,S,Burnham,2017-06-03T00:00:00Z,14.7,3030,2,1,2,471,1985,Wyndham,Western Metropolitan,16166
Werribee,28 Tyrone St,5,h,750000,SP,YPA,2017-06-03T00:00:00Z,14.7,3030,5,2,2,1014,1998,Wyndham,Western Metropolitan,16166
Werribee,10 Wallara Rd,3,h,390000,S,Hayeswinckle,2017-06-03T00:00:00Z,14.7,3030,3,1,2,530,1987,Wyndham,Western Metropolitan,16166
Werribee,12 Whitehall Cr,3,h,460000,S,Ray,2017-06-03T00:00:00Z,14.7,3030,3,1,2,593,1980,Wyndham,Western Metropolitan,16166
West Footscray,6 Argyle St,3,h,1155000,PI,Village,2017-06-03T00:00:00Z,6.4,3012,3,2,1,342,1920,Maribyrnong,Western Metropolitan,5058
West Footscray,8/102 Cross St,2,u,480000,SP,Jas,2017-06-03T00:00:00Z,6.4,3012,2,1,1,1157,1975,Maribyrnong,Western Metropolitan,5058
West Footscray,22 Hope St,3,h,1100000,S,Biggin,2017-06-03T00:00:00Z,6.4,3012,3,2,3,380,1945,Maribyrnong,Western Metropolitan,5058
West Melbourne,2/30 Dudley St,2,u,792000,S,Nardella,2017-06-03T00:00:00Z,3.1,3003,2,1,1,0,1992,Melbourne,Northern Metropolitan,2230
Westmeadows,285 Mickleham Rd,3,h,540000,SP,Barry,2017-06-03T00:00:00Z,16.5,3049,3,1,2,532,1975,Hume,Northern Metropolitan,2474
Wheelers Hill,87 Chancellor Dr,4,h,1171000,S,Harcourts,2017-06-03T00:00:00Z,16.7,3150,4,2,3,800,1968,Monash,South-Eastern Metropolitan,7392
Williamstown,3 Garden St,3,h,1494000,S,RT,2017-06-03T00:00:00Z,6.8,3016,3,1,0,333,1967,Hobsons Bay,Western Metropolitan,6380
Williamstown,60 Hannan St,5,h,2760000,S,Sweeney,2017-06-03T00:00:00Z,6.8,3016,5,2,2,646,1933,Hobsons Bay,Western Metropolitan,6380
Williamstown,4 Long St,3,h,1285000,S,Sweeney,2017-06-03T00:00:00Z,6.8,3016,3,2,3,448,1967,Hobsons Bay,Western Metropolitan,6380
Williamstown,10 Mullins Ct,4,h,1900000,S,hockingstuart,2017-06-03T00:00:00Z,6.8,3016,4,2,1,448,1998,Hobsons Bay,Western Metropolitan,6380
Williamstown,8 Pearson St,3,h,950000,S,Williams,2017-06-03T00:00:00Z,6.8,3016,3,1,0,169,1967,Hobsons Bay,Western Metropolitan,6380
Windsor,7/15 Wrexham Rd,2,u,804691,SP,Biggin,2017-06-03T00:00:00Z,4.6,3181,2,1,1,0,1970,Stonnington,Southern Metropolitan,4380
Wollert,5 Amira Rd,4,h,530000,PI,Ray,2017-06-03T00:00:00Z,25.5,3750,4,2,2,416,2012,Whittlesea,Northern Metropolitan,2940
Wollert,31 Warruga Cr,4,h,562000,S,Ray,2017-06-03T00:00:00Z,25.5,3750,4,2,2,416,2012,Whittlesea,Northern Metropolitan,2940
Wyndham Vale,6 Oaktree Av,4,h,627000,S,Ray,2017-06-03T00:00:00Z,27.2,3024,4,2,2,521,2006,Wyndham,Western Metropolitan,5262
Yallambie,8 MacAlister Bvd,5,h,1670000,S,Barry,2017-06-03T00:00:00Z,12.7,3085,5,3,2,617,2012,Banyule,Northern Metropolitan,1369
Yarraville,89 Ballarat St,2,h,950000,S,Jas,2017-06-03T00:00:00Z,6.3,3013,2,1,0,150,1900,Maribyrnong,Western Metropolitan,6543
Yarraville,24 Goulburn St,3,h,1225000,S,RT,2017-06-03T00:00:00Z,6.3,3013,3,1,0,230,1948,Maribyrnong,Western Metropolitan,6543
Yarraville,2b Stanger St,3,h,1035000,SP,RT,2017-06-03T00:00:00Z,6.3,3013,3,1,2,344,1948,Maribyrnong,Western Metropolitan,6543
Abbotsford,5/29 Church St,2,u,480000,S,hockingstuart,2017-06-17T00:00:00Z,3,3067,2,1,1,601,1970,Yarra,Northern Metropolitan,4019
Abbotsford,14/205 Gipps St,2,u,750000,SP,Jellis,2017-06-17T00:00:00Z,3,3067,2,1,1,2379,2013,Yarra,Northern Metropolitan,4019
Airport West,2/6 Green St,2,t,521455,SP,Real,2017-06-17T00:00:00Z,10.4,3042,2,2,1,87,2013,Moonee Valley,Western Metropolitan,3464
Airport West,18A Hart St,3,t,730000,S,Brad,2017-06-17T00:00:00Z,10.4,3042,3,1,2,242,2010,Moonee Valley,Western Metropolitan,3464
Albanvale,4 Oakwood Rd,3,h,532417,SN,Barry,2017-06-17T00:00:00Z,14,3021,3,1,3,614,1980,Brimbank,Western Metropolitan,1899
Albion,3 Merlow St,4,h,820000,S,Bells,2017-06-17T00:00:00Z,10.5,3020,4,2,1,604,1950,Brimbank,Western Metropolitan,2185
Albion,4 Westgate Av,4,h,746000,S,Bells,2017-06-17T00:00:00Z,10.5,3020,4,1,2,713,1940,Brimbank,Western Metropolitan,2185
Alphington,38 Grange Rd,3,h,1650000,VB,Nelson,2017-06-17T00:00:00Z,5.7,3078,3,1,2,827,1990,Darebin,Northern Metropolitan,2211
Alphington,30 Shiers St,4,h,2750000,VB,Nelson,2017-06-17T00:00:00Z,5.7,3078,4,3,4,597,1947,Darebin,Northern Metropolitan,2211
Altona,21 Harrington St,3,h,853000,S,Barlow,2017-06-17T00:00:00Z,11,3018,3,1,1,600,1982,Hobsons Bay,Western Metropolitan,5301
Altona,2/10 McAlpine Ct,3,u,670000,S,Sweeney,2017-06-17T00:00:00Z,11,3018,3,2,1,284,1988,Hobsons Bay,Western Metropolitan,5301
Altona,1/20 Mulga St,3,t,765000,S,Williams,2017-06-17T00:00:00Z,11,3018,3,2,2,200,2007,Hobsons Bay,Western Metropolitan,5301
Altona Meadows,11 Gaskell Ct,3,h,820000,SP,hockingstuart,2017-06-17T00:00:00Z,15.5,3028,3,2,2,530,1988,Hobsons Bay,Western Metropolitan,7630
Altona North,21 Binns St,3,h,767212,PN,hockingstuart,2017-06-17T00:00:00Z,9.4,3025,3,2,2,536,1972,Hobsons Bay,Western Metropolitan,5132
Altona North,71a Clematis Av,5,t,1150000,S,Sweeney,2017-06-17T00:00:00Z,9.4,3025,5,3,4,830,1965,Hobsons Bay,Western Metropolitan,5132
Altona North,1/8 Conway Ct,3,t,723000,SP,Village,2017-06-17T00:00:00Z,9.4,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan,5132
Altona North,242 Mason St,3,h,870000,S,hockingstuart,2017-06-17T00:00:00Z,9.4,3025,3,1,4,559,1950,Hobsons Bay,Western Metropolitan,5132
Altona North,58 Sixth Av,3,h,750000,S,Barlow,2017-06-17T00:00:00Z,9.4,3025,3,1,2,530,1972,Hobsons Bay,Western Metropolitan,5132
Ardeer,168 Forrest St,3,h,651750,SP,RW,2017-06-17T00:00:00Z,12.8,3022,3,2,1,425,1965,Brimbank,Western Metropolitan,1281
Armadale,4/379 Dandenong Rd,2,u,595000,S,Jellis,2017-06-17T00:00:00Z,6.3,3143,2,1,1,0,1959,Stonnington,Southern Metropolitan,4836
Armadale,504 Orrong Rd,4,h,3200000,VB,Kay,2017-06-17T00:00:00Z,6.3,3143,4,4,2,847,1935,Stonnington,Southern Metropolitan,4836
Armadale,15 Rose St,2,h,1550000,S,Jellis,2017-06-17T00:00:00Z,6.3,3143,2,1,0,212,1959,Stonnington,Southern Metropolitan,4836
Ascot Vale,51 Dunlop Av,3,h,740000,PI,Hodges,2017-06-17T00:00:00Z,4.3,3032,3,2,2,424,1941,Moonee Valley,Western Metropolitan,6567
Ascot Vale,7/60 Epsom Rd,2,h,742000,S,Brad,2017-06-17T00:00:00Z,4.3,3032,2,1,1,289,1948,Moonee Valley,Western Metropolitan,6567
Ascot Vale,33 Fenton St,4,h,1750000,SP,Rendina,2017-06-17T00:00:00Z,4.3,3032,4,2,1,360,1910,Moonee Valley,Western Metropolitan,6567
Ascot Vale,26 Langs Rd,3,h,1360000,S,Barry,2017-06-17T00:00:00Z,4.3,3032,3,2,2,424,1941,Moonee Valley,Western Metropolitan,6567
Ascot Vale,11 Milton St,4,h,1400000,SP,Nelson,2017-06-17T00:00:00Z,4.3,3032,4,1,3,165,1910,Moonee Valley,Western Metropolitan,6567
Ascot Vale,54 The Parade,3,h,1230000,S,Woodards,2017-06-17T00:00:00Z,4.3,3032,3,1,1,504,1941,Moonee Valley,Western Metropolitan,6567
Ashburton,4 Burbank St,5,h,2442400,PI,Marshall,2017-06-17T00:00:00Z,10.2,3147,5,5,2,623,1982,Boroondara,Southern Metropolitan,3052
Ashburton,22 Duke St,4,h,2170000,S,Marshall,2017-06-17T00:00:00Z,10.2,3147,4,2,2,697,1979,Boroondara,Southern Metropolitan,3052
Ashburton,1/5 Duke St,4,h,1849442,PI,Marshall,2017-06-17T00:00:00Z,10.2,3147,4,2,2,579,1979,Boroondara,Southern Metropolitan,3052
Ashburton,46 Warner Av,5,h,2500000,PI,Marshall,2017-06-17T00:00:00Z,10.2,3147,5,4,3,693,1982,Boroondara,Southern Metropolitan,3052
Ashburton,1/60 Winton Rd,3,h,1506365,S,Marshall,2017-06-17T00:00:00Z,10.2,3147,3,2,2,615,1960,Boroondara,Southern Metropolitan,3052
Ashwood,47 Ashwood Dr,4,h,1680000,S,Jellis,2017-06-17T00:00:00Z,10.2,3147,4,3,3,726,1958,Monash,Southern Metropolitan,2894
Ashwood,2 Julie Ct,3,h,1650000,SP,Buxton,2017-06-17T00:00:00Z,10.2,3147,3,1,2,964,1965,Monash,Southern Metropolitan,2894
Ashwood,1/18 May Park Av,3,h,1125000,S,Fletchers,2017-06-17T00:00:00Z,10.2,3147,3,1,2,613,1965,Monash,Southern Metropolitan,2894
Ashwood,2/7 Murra Ct,3,h,860000,S,Purplebricks,2017-06-17T00:00:00Z,10.2,3147,3,2,2,280,1990,Monash,Southern Metropolitan,2894
Attwood,56 Ardlie St,3,h,640000,S,Brad,2017-06-17T00:00:00Z,16.5,3049,3,2,2,694,2000,Hume,Northern Metropolitan,1130
Avondale Heights,44 Alexander St,2,h,1085000,S,Moonee,2017-06-17T00:00:00Z,9.5,3034,2,1,3,780,1994,Moonee Valley,Western Metropolitan,4502
Avondale Heights,24 Doyle St,3,h,750000,SP,Moonee,2017-06-17T00:00:00Z,9.5,3034,3,1,1,585,1965,Moonee Valley,Western Metropolitan,4502
Balwyn,152 Balwyn Rd,3,h,2380000,S,Ray,2017-06-17T00:00:00Z,7.9,3103,3,2,2,752,1938,Boroondara,Southern Metropolitan,5682
Balwyn,17 Birdwood St,1,h,2100000,PI,hockingstuart,2017-06-17T00:00:00Z,7.9,3103,1,1,1,678,2016,Boroondara,Southern Metropolitan,5682
Balwyn,52 Elliott Av,4,h,3100000,VB,Jellis,2017-06-17T00:00:00Z,7.9,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,14 Iramoo St,4,h,3050000,PI,RT,2017-06-17T00:00:00Z,7.9,3103,4,4,2,613,2009,Boroondara,Southern Metropolitan,5682
Balwyn,31 Knutsford St,4,h,2249415,PI,Marshall,2017-06-17T00:00:00Z,7.9,3103,4,3,3,353,1965,Boroondara,Southern Metropolitan,5682
Balwyn,3/103 Strabane Av,2,u,690000,SA,Noel,2017-06-17T00:00:00Z,7.9,3103,2,1,1,219,1967,Boroondara,Southern Metropolitan,5682
Balwyn North,1A Abassia St,3,t,1557000,S,RT,2017-06-17T00:00:00Z,9.7,3104,3,2,2,292,2010,Boroondara,Southern Metropolitan,7809
Balwyn North,1/37 Aylmer St,3,u,1420000,PI,hockingstuart,2017-06-17T00:00:00Z,9.7,3104,3,2,2,0,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,3 Chelmsford St,4,h,2444000,S,Fletchers,2017-06-17T00:00:00Z,9.7,3104,4,2,2,1011,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,25 Cumberland Av,3,h,1485000,S,hockingstuart,2017-06-17T00:00:00Z,9.7,3104,3,2,2,1645,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,7 Lemon Rd,4,h,2050000,S,Jellis,2017-06-17T00:00:00Z,9.7,3104,4,1,1,1138,1950,Boroondara,Southern Metropolitan,7809
Balwyn North,8 Mary St,4,h,1926000,S,Fletchers,2017-06-17T00:00:00Z,9.7,3104,4,2,2,639,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,66 Ursa St,3,h,1490000,S,Marshall,2017-06-17T00:00:00Z,9.7,3104,3,1,2,703,1975,Boroondara,Southern Metropolitan,7809
Bayswater,1/33 Begonia Av,2,u,430000,SP,Stockdale,2017-06-17T00:00:00Z,23.2,3153,2,1,1,288,1980,Knox,Eastern Metropolitan,5030
Bayswater,1/20 Church St,2,u,520000,S,Schroeder,2017-06-17T00:00:00Z,23.2,3153,2,1,1,418,1970,Knox,Eastern Metropolitan,5030
Bayswater,95 Orange Gr,4,h,925000,SP,Biggin,2017-06-17T00:00:00Z,23.2,3153,4,1,10,993,1966,Knox,Eastern Metropolitan,5030
Bayswater North,12 Baker Rd,3,h,616000,S,Ray,2017-06-17T00:00:00Z,23.2,3153,3,2,0,586,1999,Maroondah,Eastern Metropolitan,3598
Bayswater North,7 Lyrebird Ct,4,h,824333,S,Fletchers,2017-06-17T00:00:00Z,23.2,3153,4,2,2,485,2009,Maroondah,Eastern Metropolitan,3598
Beaumaris,19 Cloris Av,4,h,2800000,S,Kay,2017-06-17T00:00:00Z,17.3,3193,4,2,2,645,1970,Bayside,Southern Metropolitan,5366
Beaumaris,21 Wattle Av,5,h,1807000,S,Gary,2017-06-17T00:00:00Z,17.3,3193,5,3,3,853,1976,Bayside,Southern Metropolitan,5366
Bentleigh,14 Beths St,4,h,2700000,VB,hockingstuart,2017-06-17T00:00:00Z,11.4,3204,4,4,2,673,1935,Glen Eira,Southern Metropolitan,6795
Bentleigh,29 Mavho St,3,h,1116000,S,hockingstuart,2017-06-17T00:00:00Z,11.4,3204,3,1,2,278,1930,Glen Eira,Southern Metropolitan,6795
Bentleigh,12 Pleasance St,3,h,1573000,SP,Buxton,2017-06-17T00:00:00Z,11.4,3204,3,1,2,670,1967,Glen Eira,Southern Metropolitan,6795
Bentleigh East,448 Chesterville Rd,3,h,1064687,PI,Buxton,2017-06-17T00:00:00Z,13.8,3165,3,1,2,710,1955,Glen Eira,Southern Metropolitan,10969
Bentleigh East,24 Hill St,3,h,1316000,S,hockingstuart,2017-06-17T00:00:00Z,13.8,3165,3,1,1,636,1958,Glen Eira,Southern Metropolitan,10969
Bentleigh East,14 John St,3,h,1617000,S,Buxton,2017-06-17T00:00:00Z,13.8,3165,3,1,2,650,1974,Glen Eira,Southern Metropolitan,10969
Bentleigh East,5D MacKie Rd,3,t,950000,PI,Buxton,2017-06-17T00:00:00Z,13.8,3165,3,2,2,163,1974,Glen Eira,Southern Metropolitan,10969
Bentleigh East,26 May St,3,h,1525000,PI,Buxton,2017-06-17T00:00:00Z,13.8,3165,3,1,3,581,1940,Glen Eira,Southern Metropolitan,10969
Bentleigh East,52 Paloma St,4,h,1330000,PI,hockingstuart,2017-06-17T00:00:00Z,13.8,3165,4,2,2,566,1950,Glen Eira,Southern Metropolitan,10969
Bentleigh East,17a Thana St,3,u,999000,S,hockingstuart,2017-06-17T00:00:00Z,13.8,3165,3,1,2,490,1974,Glen Eira,Southern Metropolitan,10969
Bentleigh East,2/71 Tudor St,3,t,850000,PI,Buxton,2017-06-17T00:00:00Z,13.8,3165,3,2,1,200,1974,Glen Eira,Southern Metropolitan,10969
Bentleigh East,14 York St,3,h,1228000,S,hockingstuart,2017-06-17T00:00:00Z,13.8,3165,3,1,2,623,1974,Glen Eira,Southern Metropolitan,10969
Berwick,59 Bemersyde Dr,4,h,608500,S,C21,2017-06-17T00:00:00Z,35.2,3806,4,2,2,563,1995,Casey,Eastern Victoria,17093
Black Rock,6/56 Red Bluff St,2,u,879000,S,Hodges,2017-06-17T00:00:00Z,17.3,3193,2,1,1,0,1970,Bayside,Southern Metropolitan,2866
Blackburn,75 Canterbury Rd,3,h,1112000,S,McGrath,2017-06-17T00:00:00Z,13.4,3130,3,1,3,632,1956,Whitehorse,Eastern Metropolitan,5713
Blackburn,32 Pope Rd,2,h,1425000,S,Noel,2017-06-17T00:00:00Z,13.4,3130,2,1,1,597,1962,Whitehorse,Eastern Metropolitan,5713
Blackburn,12 Stanley Gr,3,h,1188889,PI,Marshall,2017-06-17T00:00:00Z,13.4,3130,4,2,2,890,1998,Whitehorse,Eastern Metropolitan,5713
Blackburn North,1 Diana Dr,4,h,1280000,SP,Noel,2017-06-17T00:00:00Z,13.4,3130,4,2,1,797,1960,Whitehorse,Eastern Metropolitan,2867
Blackburn South,4 Barker St,3,h,1300000,VB,Noel,2017-06-17T00:00:00Z,13.4,3130,3,1,1,734,1983,Whitehorse,Eastern Metropolitan,4387
Blackburn South,2/1 Darook St,2,u,725000,PI,Woodards,2017-06-17T00:00:00Z,13.4,3130,2,2,2,311,1970,Whitehorse,Eastern Metropolitan,4387
Boronia,105 Kanooka Rd,3,h,748833,S,hockingstuart,2017-06-17T00:00:00Z,25,3155,3,1,2,730,1982,Knox,Eastern Metropolitan,9704
Boronia,4/41 Stewart St,3,u,748833,PI,Biggin,2017-06-17T00:00:00Z,25,3155,3,2,2,330,2006,Knox,Eastern Metropolitan,9704
Briar Hill,1A Campbell Rd,2,h,710500,S,Barry,2017-06-17T00:00:00Z,16.1,3088,2,1,1,598,1985,Banyule,Eastern Metropolitan,1390
Brighton,2/14 Brickwood St,2,u,855000,PI,Buxton,2017-06-17T00:00:00Z,10.5,3186,2,1,1,106,1963,Bayside,Southern Metropolitan,10579
Brighton,5A Hall St,3,h,2020000,S,Nick,2017-06-17T00:00:00Z,10.5,3186,3,2,2,369,1960,Bayside,Southern Metropolitan,10579
Brighton,684 Hampton St,3,h,1791843,PI,Marshall,2017-06-17T00:00:00Z,10.5,3186,3,3,2,632,1970,Bayside,Southern Metropolitan,10579
Brighton,2/58 North Rd,3,u,1410000,S,Nick,2017-06-17T00:00:00Z,10.5,3186,3,2,2,257,1960,Bayside,Southern Metropolitan,10579
Brighton,8 Wellington St,3,t,1791843,S,hockingstuart,2017-06-17T00:00:00Z,10.5,3186,3,1,2,0,1960,Bayside,Southern Metropolitan,10579
Brighton East,17 Florence St,4,h,2100000,SP,Nick,2017-06-17T00:00:00Z,10.3,3187,4,3,2,608,2000,Bayside,Southern Metropolitan,6938
Brighton East,14 Glencairn Av,4,h,1909721,PI,Ray,2017-06-17T00:00:00Z,10.3,3187,4,2,2,599,1963,Bayside,Southern Metropolitan,6938
Brighton East,5A Hornby St,2,h,1410000,S,Hodges,2017-06-17T00:00:00Z,10.3,3187,2,1,2,708,1963,Bayside,Southern Metropolitan,6938
Brighton East,9 Margaret St,4,h,1909721,SP,Hodges,2017-06-17T00:00:00Z,10.3,3187,4,3,2,644,1963,Bayside,Southern Metropolitan,6938
Brighton East,35 Studley Rd,4,t,1620000,PI,Buxton,2017-06-17T00:00:00Z,10.3,3187,4,2,2,326,1963,Bayside,Southern Metropolitan,6938
Broadmeadows,3/11 Martell St,2,u,310000,S,Barry,2017-06-17T00:00:00Z,14,3047,2,1,1,171,2008,Hume,Northern Metropolitan,4294
Broadmeadows,12 Ophir St,3,h,374000,S,Ray,2017-06-17T00:00:00Z,14,3047,3,1,2,635,1973,Hume,Northern Metropolitan,4294
Brooklyn,7 Stenhouse Av,3,h,820000,SP,hockingstuart,2017-06-17T00:00:00Z,6.4,3012,3,1,2,499,2010,Hobsons Bay,Western Metropolitan,962
Brunswick,6/116 Albert St,2,u,510000,SP,Jellis,2017-06-17T00:00:00Z,5.2,3056,2,1,0,0,2009,Moreland,Northern Metropolitan,11918
Brunswick,176 Barkly St,3,h,1925000,SP,Raine,2017-06-17T00:00:00Z,5.2,3056,3,1,4,479,1925,Moreland,Northern Metropolitan,11918
Brunswick,73 Mitchell St,2,h,890000,VB,Woodards,2017-06-17T00:00:00Z,5.2,3056,2,1,0,138,1910,Moreland,Northern Metropolitan,11918
Brunswick,135 Victoria St,4,h,1500000,S,Nelson,2017-06-17T00:00:00Z,5.2,3056,4,1,1,318,1908,Moreland,Northern Metropolitan,11918
Brunswick,31 Wilkinson St,3,h,950000,PI,RT,2017-06-17T00:00:00Z,5.2,3056,3,1,0,230,1929,Moreland,Northern Metropolitan,11918
Brunswick East,17 Lanark St,3,h,1300000,VB,Nelson,2017-06-17T00:00:00Z,4,3057,3,2,1,263,1962,Moreland,Northern Metropolitan,5533
Brunswick East,18 Lord St,2,h,1010000,PI,Woodards,2017-06-17T00:00:00Z,4,3057,2,1,1,303,1961,Moreland,Northern Metropolitan,5533
Brunswick West,5/456 Albion St,1,u,312000,S,Jellis,2017-06-17T00:00:00Z,5.2,3055,1,1,1,406,1970,Moreland,Northern Metropolitan,7082
Brunswick West,59 Daly St,3,h,1010000,PI,Nelson,2017-06-17T00:00:00Z,5.2,3055,3,2,4,413,1910,Moreland,Northern Metropolitan,7082
Brunswick West,1/524 Moreland Rd,2,u,578135,PI,Brad,2017-06-17T00:00:00Z,5.2,3055,2,1,1,73,1960,Moreland,Northern Metropolitan,7082
Brunswick West,7/19 Waxman Pde,3,u,763000,S,Nelson,2017-06-17T00:00:00Z,5.2,3055,3,1,1,138,1970,Moreland,Northern Metropolitan,7082
Bulleen,17 Estelle St,3,h,1100000,S,Barry,2017-06-17T00:00:00Z,10.8,3105,3,1,1,711,1978,Manningham,Eastern Metropolitan,4480
Bundoora,50 Cameron Pde,3,h,687000,S,Ray,2017-06-17T00:00:00Z,12.1,3083,3,1,3,559,1972,Banyule,Northern Metropolitan,10175
Bundoora,10 Merryn Cl,3,h,680000,S,Ray,2017-06-17T00:00:00Z,12.1,3083,3,1,1,539,1972,Whittlesea,Northern Metropolitan,10175
Bundoora,48 Zara Cl,4,h,755000,SP,Ray,2017-06-17T00:00:00Z,12.1,3083,4,2,2,300,2014,Whittlesea,Northern Metropolitan,10175
Burnley,2/50 Gibdon St,3,h,1100000,VB,hockingstuart,2017-06-17T00:00:00Z,2.4,3121,3,2,2,1212,2010,Yarra,Northern Metropolitan,438
Burnside Heights,18 Wilkins Cr,3,h,481000,S,Barry,2017-06-17T00:00:00Z,14.8,3023,3,2,2,457,2007,Melton,Western Metropolitan,1686
Burwood,7 Carmody St,3,t,918000,S,Bekdon,2017-06-17T00:00:00Z,10.4,3125,3,2,1,207,2012,Monash,Southern Metropolitan,5678
Burwood East,30 Newhaven Rd,3,h,968000,S,Harcourts,2017-06-17T00:00:00Z,14.7,3151,3,1,1,612,1972,Whitehorse,Eastern Metropolitan,4048
Burwood East,11 Tarwarri Pl,4,h,1580000,S,Fletchers,2017-06-17T00:00:00Z,14.7,3151,4,2,2,724,1996,Whitehorse,Eastern Metropolitan,4048
Burwood East,18 Worthing Av,3,h,1065000,S,iHomes,2017-06-17T00:00:00Z,14.7,3151,3,1,2,478,1972,Whitehorse,Eastern Metropolitan,4048
